ExG1,ExG2
-39.880435943603516,-91.18537139892578
346.4698486328125,441.1368103027344
275.7166748046875,377.8959655761719
-181.81585693359375,-144.9324188232422
-466.8304138183594,-423.6385192871094
-152.07818603515625,-115.13788604736328
339.21441650390625,365.2055358886719
356.30810546875,362.49835205078125
-94.20785522460938,-131.27035522460938
-446.66754150390625,-466.2208557128906
-213.86505126953125,-201.189697265625
319.4403991699219,277.9670715332031
404.06439208984375,365.19708251953125
-73.3582992553711,-26.83350944519043
-434.11944580078125,-434.8270568847656
-183.43798828125,-299.2420349121094
293.965576171875,243.9893035888672
347.2721862792969,501.967529296875
-24.5589599609375,68.8093490600586
-412.5661926269531,-415.1517333984375
-318.4093322753906,-262.2010498046875
156.63746643066406,262.44830322265625
405.9472351074219,472.96527099609375
77.90811920166016,92.94400787353516
-397.038818359375,-369.9024963378906
-359.1342468261719,-306.9377746582031
144.01846313476562,164.24081420898438
437.7310791015625,459.4583740234375
139.3826141357422,150.61412048339844
-336.801025390625,-357.5118103027344
-349.86846923828125,-391.16375732421875
93.8794937133789,89.32656860351562
445.6494140625,444.44061279296875
259.9256591796875,145.2832794189453
-229.06234741210938,-374.3260498046875
-421.9186706542969,-381.35626220703125
15.339214324951172,44.954551696777344
411.4876403808594,459.2070007324219
219.4923858642578,301.5057373046875
-260.9171142578125,-237.66758728027344
-392.5821838378906,-468.2000427246094
-20.832380294799805,-53.12812805175781
363.20477294921875,453.58868408203125
264.5476379394531,335.5020446777344
-227.61753845214844,-167.826416015625
-475.3523864746094,-404.8064880371094
-115.24488067626953,-84.10240173339844
417.2059326171875,328.2279968261719
439.74920654296875,256.1984558105469
-105.31065368652344,-155.63958740234375
-501.9058532714844,-387.0063171386719
-218.0197296142578,-101.3678207397461
302.8653564453125,368.2070007324219
424.6159973144531,339.2151184082031
7.930822372436523,-157.96871948242188
-481.1184387207031,-402.5283508300781
-266.00390625,-171.4967498779297
264.9571838378906,303.4981384277344
381.95843505859375,441.5018310546875
19.56610679626465,-38.72618103027344
-242.41346740722656,-598.9978637695312
-155.2799072265625,-368.0047607421875
97.73699188232422,366.5609130859375
307.906005859375,544.7067260742188
-13.422687530517578,106.82798767089844
-450.24920654296875,-375.68096923828125
-332.2792663574219,-322.29913330078125
239.72767639160156,108.03713989257812
500.3060607910156,375.6082458496094
52.87049102783203,175.86729431152344
-423.4952392578125,-316.60467529296875
-378.73004150390625,-339.7269592285156
103.66842651367188,132.23045349121094
465.27587890625,416.55145263671875
248.6403350830078,85.98680877685547
-286.56951904296875,-366.5951232910156
-423.7078552246094,-361.8710632324219
13.917655944824219,98.37398529052734
408.7881164550781,456.98974609375
203.49945068359375,240.00344848632812
-269.689453125,-274.75274658203125
-357.81170654296875,-458.2213134765625
67.29866790771484,-82.39303588867188
512.4008178710938,305.9718017578125
361.9111022949219,183.7188720703125
-328.5537414550781,-128.427978515625
-555.4683837890625,-324.3753356933594
-135.04327392578125,-5.568332195281982
360.2442321777344,420.2868347167969
355.8876037597656,303.2699279785156
-116.22195434570312,-200.9388885498047
-470.62298583984375,-412.9322509765625
-165.40504455566406,-97.06636810302734
347.45245361328125,367.9127197265625
362.3744201660156,373.6558837890625
2.582806348800659,-206.6934814453125
-140.24378967285156,-745.761962890625
63.31499481201172,-446.2419128417969
196.97422790527344,424.59600830078125
232.9962921142578,575.0032348632812
150.23558044433594,-217.18531799316406
-71.38045501708984,-785.0318603515625
-428.48052978515625,-59.505287170410156
3.068928241729736,520.3182983398438
298.89288330078125,545.3159790039062
-45.053462982177734,98.02584838867188
-465.1856994628906,-364.9378967285156
-330.45892333984375,-257.8222961425781
181.64649963378906,228.2886962890625
432.3460388183594,443.725341796875
95.84405517578125,72.96839141845703
-371.1790771484375,-403.00860595703125
-295.9443054199219,-384.8734130859375
276.541748046875,22.40704917907715
522.6754760742188,369.84649658203125
70.24813079833984,218.86325073242188
-377.20294189453125,-320.5780944824219
-311.71905517578125,-443.66156005859375
248.7183074951172,-67.22238159179688
489.4372253417969,400.63873291015625
142.48818969726562,269.6945495605469
-328.5180969238281,-257.5434265136719
-443.09722900390625,-341.99835205078125
4.060946464538574,61.33098220825195
409.8883361816406,447.3199462890625
277.70013427734375,232.67233276367188
-191.4947509765625,-306.6375732421875
-387.990966796875,-472.1301574707031
-52.965938568115234,-34.49808120727539
362.4769287109375,462.6102294921875
282.8537292480469,352.1545715332031
-141.13870239257812,-227.8440704345703
-182.84786987304688,-693.4190063476562
99.20543670654297,-297.70513916015625
203.25650024414062,550.7792358398438
200.09170532226562,500.2748107910156
-174.6658935546875,-90.47943878173828
-417.94842529296875,-478.7695617675781
49.26369094848633,-378.7137451171875
605.8222045898438,67.15557861328125
263.9253845214844,521.5748901367188
-245.00535583496094,107.73751068115234
-526.893310546875,-354.7341613769531
-285.06640625,-143.93038940429688
288.54254150390625,321.72283935546875
478.59783935546875,395.4040222167969
-31.07858657836914,20.520801544189453
-503.7310485839844,-371.72723388671875
-315.42572021484375,-241.02554321289062
216.728759765625,250.23182678222656
440.4443054199219,420.84197998046875
72.67254638671875,28.485851287841797
-389.66436767578125,-406.7596435546875
-310.7555847167969,-321.5792541503906
195.17210388183594,166.44287109375
513.715576171875,390.3326416015625
281.7197265625,-40.581966400146484
-201.3960418701172,-532.0903930664062
-400.30584716796875,-323.82769775390625
31.48358154296875,198.31613159179688
404.724609375,493.1031494140625
144.05104064941406,216.6003875732422
-354.2378234863281,-300.2631530761719
-428.0367431640625,-365.43035888671875
55.47696304321289,46.73208999633789
455.5709228515625,424.0252990722656
238.5142364501953,232.84780883789062
-254.0018768310547,-292.5028076171875
-316.24713134765625,-515.3953247070312
246.5363311767578,-258.6165466308594
419.8770751953125,424.711669921875
81.1666030883789,491.37139892578125
-306.1940612792969,-144.12428283691406
-480.9937744140625,-409.423828125
-12.628150939941406,-136.8505096435547
507.9327087402344,272.5838623046875
300.8902587890625,354.5194091796875
-248.6513214111328,-71.63082885742188
-488.41436767578125,-403.9303894042969
-125.92070770263672,-134.6377716064453
448.9558410644531,272.58990478515625
396.2372741699219,343.8089904785156
-176.1268768310547,-25.98712158203125
-480.7173767089844,-418.6107177734375
-210.50665283203125,-181.3325958251953
312.8689270019531,308.19818115234375
470.0110168457031,336.8125
29.533540725708008,-102.62359619140625
-473.2835693359375,-397.5979919433594
-282.873291015625,-210.6138458251953
247.04345703125,276.4461669921875
403.17864990234375,445.4490661621094
6.920566558837891,31.262874603271484
-337.0590515136719,-499.25250244140625
6.477946758270264,-587.3441162109375
352.0211181640625,67.78089141845703
231.73983764648438,660.2316284179688
-62.96030044555664,246.06390380859375
-458.09918212890625,-306.3296203613281
-380.68359375,-299.6213684082031
144.8046112060547,154.635986328125
455.34686279296875,447.9438171386719
108.47781372070312,187.59799194335938
-370.9786071777344,-315.77191162109375
-376.6127624511719,-373.8907165527344
84.99307250976562,84.43146514892578
456.2602844238281,431.17596435546875
244.20181274414062,180.99278259277344
-311.0333251953125,-284.043212890625
-430.1678771972656,-384.83074951171875
13.801312446594238,29.31438446044922
457.1351623535156,400.7851867675781
508.8641052246094,23.921918869018555
26.283740997314453,-507.67620849609375
-607.239990234375,-255.89248657226562
-228.60726928710938,146.69705200195312
314.0056457519531,497.81524658203125
251.7544708251953,368.1075134277344
-226.1091766357422,-155.33224487304688
-457.1817626953125,-427.1473388671875
-117.30060577392578,-83.01046752929688
359.5963439941406,392.5848693847656
353.72528076171875,349.8912048339844
-123.40399932861328,-140.8220672607422
-449.2905578613281,-458.5637512207031
-132.20733642578125,-211.14488220214844
470.83953857421875,181.74331665039062
424.13604736328125,326.95574951171875
-202.47982788085938,30.284828186035156
-492.0439453125,-430.2705078125
-182.2854766845703,-286.5320129394531
281.4693908691406,266.6482238769531
326.7691650390625,495.97314453125
-55.65544128417969,55.96879196166992
-461.6404113769531,-388.0066223144531
-299.8207702636719,-251.04689025878906
205.78578186035156,254.40020751953125
433.3389587402344,440.91888427734375
78.26785278320312,42.457977294921875
-403.7593994140625,-393.73516845703125
-326.3856201171875,-310.2097473144531
163.33792114257812,185.9612274169922
470.3064270019531,421.01495361328125
225.06484985351562,29.815486907958984
-338.3360900878906,-391.6151428222656
-412.73492431640625,-308.5577392578125
126.82456970214844,109.55709075927734
455.2173767089844,445.2141418457031
181.47657775878906,188.6001434326172
-268.2148742675781,-369.74761962890625
-417.5074768066406,-378.47100830078125
-52.60205841064453,157.0615234375
385.85638427734375,499.2516174316406
255.24911499023438,223.1015625
-158.24462890625,-382.0786437988281
-398.9917907714844,-444.5783996582031
-124.171142578125,105.43085479736328
505.1252136230469,342.286376953125
578.5138549804688,14.054699897766113
-243.6372833251953,-176.36740112304688
-685.8549194335938,-189.04800415039062
-198.12890625,30.78251075744629
312.64788818359375,465.37811279296875
281.9183044433594,385.2323303222656
-163.54757690429688,-151.4216766357422
-418.32086181640625,-471.9894714355469
-160.89889526367188,-119.63813018798828
328.47894287109375,382.6710510253906
357.95361328125,394.0023193359375
-110.71549224853516,-87.99736022949219
-388.8033447265625,-497.03729248046875
26.529830932617188,-404.08367919921875
372.012939453125,243.19345092773438
246.2487335205078,554.3013916015625
-125.15031433105469,51.09131622314453
-490.9034423828125,-387.65704345703125
-279.5731201171875,-222.9441375732422
277.9876708984375,235.83030700683594
465.1464538574219,381.8865966796875
0.334590494632721,55.056793212890625
-453.03533935546875,-382.0810852050781
-306.5587158203125,-291.55572509765625
183.9153594970703,216.63209533691406
432.00677490234375,440.1940002441406
120.5710678100586,61.32728958129883
-347.2578430175781,-418.18975830078125
-275.10284423828125,-412.39959716796875
277.5108642578125,5.11683464050293
478.4580993652344,415.05615234375
29.087440490722656,276.4709167480469
-451.0869140625,-242.38575744628906
-441.68304443359375,-328.1756896972656
53.58607864379883,106.14972686767578
425.5313415527344,450.36370849609375
208.34017944335938,194.4435272216797
-226.97689819335938,-373.0754089355469
-380.39166259765625,-445.46307373046875
-40.181304931640625,68.84234619140625
390.7520751953125,472.9195251464844
238.67816162109375,294.46759033203125
-191.0004119873047,-293.7073059082031
-230.05886840820312,-635.0601196289062
15.071475982666016,-114.15965270996094
241.0459747314453,571.4331665039062
209.94081115722656,415.9017028808594
-241.8076171875,-132.47506713867188
-456.57135009765625,-435.07733154296875
-87.9381332397461,-125.2364273071289
359.0181579589844,392.339599609375
337.8658447265625,375.82257080078125
-120.58666229248047,-125.95556640625
-428.7958679199219,-454.4671936035156
-77.50406646728516,-252.6415252685547
465.0324401855469,197.74708557128906
366.8254699707031,413.7705078125
-137.8431854248047,14.978116989135742
-472.1128845214844,-406.04510498046875
-213.9845733642578,-237.49122619628906
360.73651123046875,205.09251403808594
408.56817626953125,430.8355712890625
-75.32359313964844,85.18006134033203
-463.0070495605469,-377.5589599609375
-307.4149475097656,-243.0521697998047
208.97914123535156,249.7207489013672
445.8915100097656,439.50933837890625
142.44993591308594,-5.167903423309326
-287.3372497558594,-512.7777099609375
-346.0129089355469,-312.16644287109375
78.73114013671875,259.7559814453125
402.6206970214844,494.6609802246094
131.7108154296875,121.59211730957031
-216.20875549316406,-509.27154541015625
-311.2528991699219,-430.19580078125
-29.33600425720215,242.51870727539062
390.1499328613281,517.2783203125
173.13818359375,206.96112060546875
-180.712890625,-455.2078552246094
-119.40949249267578,-661.4111328125
-20.062408447265625,122.77029418945312
246.67922973632812,631.5660400390625
153.29763793945312,328.37835693359375
-321.2872009277344,-212.6002655029297
-437.43829345703125,-394.4364318847656
-13.5879487991333,-1.348205089569092
402.2450866699219,429.5683898925781
269.33123779296875,299.95526123046875
-221.2608184814453,-212.4180450439453
-425.0129699707031,-461.401611328125
-34.19353103637695,-139.07643127441406
478.8887023925781,289.6448974609375
382.843505859375,293.9806213378906
-190.4494171142578,-107.54537963867188
-479.2438049316406,-404.73016357421875
-183.9396514892578,-96.24710845947266
321.5672912597656,376.7244567871094
383.11383056640625,368.15399169921875
62.30752944946289,-239.31271362304688
-269.1165771484375,-620.1622924804688
-253.9464111328125,-146.8302764892578
151.3771209716797,450.27032470703125
326.3838195800781,490.8581848144531
-69.49857330322266,19.937925338745117
-455.196533203125,-405.3465881347656
-260.5716857910156,-248.56214904785156
252.54885864257812,249.7515869140625
428.29010009765625,428.705078125
45.00259017944336,42.33707046508789
-391.8194885253906,-407.1495361328125
-302.700439453125,-303.1725158691406
187.34088134765625,198.7230224609375
453.45135498046875,424.34869384765625
166.41204833984375,29.014978408813477
-276.4924621582031,-479.4313049316406
-362.3666076660156,-319.46807861328125
75.5727310180664,227.6058349609375
445.1930847167969,461.4560852050781
190.5055389404297,124.42671966552734
-350.89739990234375,-327.7319030761719
-418.036865234375,-348.80572509765625
134.78562927246094,11.707263946533203
454.6354675292969,424.072509765625
113.71257781982422,318.382080078125
-337.05413818359375,-240.92457580566406
-389.4220886230469,-428.019287109375
118.334716796875,-82.75857543945312
410.3430480957031,440.80029296875
196.5873565673828,335.471923828125
-141.90829467773438,-330.1564636230469
-311.65216064453125,-554.3324584960938
-153.77755737304688,47.0367546081543
284.6844482421875,517.426513671875
285.7429504394531,352.8965148925781
-181.35105895996094,-178.20053100585938
-451.6846923828125,-437.806640625
-132.0394744873047,-101.6332015991211
327.3301086425781,402.3865051269531
326.2237548828125,390.0538635253906
-123.41690063476562,-107.96044921875
-444.12615966796875,-444.42523193359375
-96.83385467529297,-261.1302795410156
513.2023315429688,133.5369415283203
459.7119445800781,328.2686767578125
-189.83091735839844,75.39698028564453
-560.8817138671875,-323.7405090332031
-261.7125549316406,-203.76107788085938
358.8120422363281,191.0549774169922
679.0634765625,163.28565979003906
187.14549255371094,-170.45169067382812
-642.47705078125,-200.51364135742188
-462.82464599609375,-98.11483764648438
137.39109802246094,313.9380798339844
386.6430358886719,493.41168212890625
35.22207260131836,110.3915023803711
-399.1302185058594,-384.8343811035156
-287.3082580566406,-364.69854736328125
190.9055633544922,145.4248046875
436.75238037109375,471.5666809082031
108.12922668457031,154.89515686035156
-351.6513366699219,-373.1407470703125
-94.67613983154297,-638.8843383789062
499.2723388671875,-302.747314453125
326.3529052734375,557.8109130859375
-49.96201705932617,447.80230712890625
-422.0162353515625,-198.26840209960938
-412.2414855957031,-372.4156494140625
77.69532012939453,12.427778244018555
459.48297119140625,410.57965087890625
175.49502563476562,316.8407287597656
-344.8736877441406,-168.0150604248047
-444.9660339355469,-391.456787109375
-33.02208709716797,-15.801730155944824
402.0000305175781,414.6925964355469
309.5138244628906,273.349609375
-175.30923461914062,-242.97486877441406
-435.2646484375,-450.9476623535156
-90.07103729248047,-80.7403793334961
512.2926025390625,260.09912109375
489.2444152832031,181.82716369628906
-224.51878356933594,-77.40104675292969
-541.2459716796875,-367.2106628417969
-205.6190643310547,-105.39208984375
345.70404052734375,320.2658996582031
574.0772705078125,144.21009826660156
62.229393005371094,-281.5462646484375
-630.7893676757812,-298.1439514160156
-354.0000305175781,-93.30847930908203
212.26710510253906,362.83123779296875
357.82086181640625,446.1168518066406
-5.853360176086426,-46.563602447509766
-310.82080078125,-550.9281616210938
-218.37486267089844,-300.3981628417969
146.82516479492188,345.04864501953125
368.59112548828125,484.8353271484375
9.195796012878418,67.12886810302734
-420.632080078125,-398.1635437011719
-302.7253112792969,-309.2003479003906
211.8845672607422,178.46438598632812
447.0859680175781,434.8273620605469
92.30579376220703,107.49427795410156
-374.4049072265625,-378.24212646484375
-345.4130554199219,-359.62554931640625
142.89974975585938,119.37619018554688
476.5489196777344,418.74298095703125
167.1732177734375,157.28753662109375
-336.68304443359375,-337.1986083984375
-382.0712585449219,-391.4522705078125
71.45647430419922,68.72222137451172
440.7873840332031,441.05120849609375
312.2386474609375,129.3583526611328
