ExG1,ExG2
-97.82594299316406,-110.66849517822266
165.5260467529297,155.79666137695312
662.6741943359375,664.6334228515625
728.9380493164062,739.6551513671875
260.73846435546875,281.72149658203125
-136.72396850585938,-127.13008117675781
77.00525665283203,59.6978874206543
579.826904296875,573.8661499023438
714.4296264648438,726.6054077148438
300.5439758300781,294.8222351074219
-133.18467712402344,-163.24337768554688
-6.420647621154785,-23.720216751098633
498.130615234375,488.0019836425781
709.2857666015625,706.8939819335938
326.89764404296875,323.4456481933594
-150.97593688964844,-160.7821502685547
-92.82418060302734,-100.90972137451172
397.5542297363281,400.6239013671875
680.5036010742188,690.0106811523438
363.5997009277344,365.8912353515625
-142.1608428955078,-142.00611877441406
-168.88475036621094,-166.79067993164062
305.9378356933594,306.61151123046875
658.0167236328125,653.9093627929688
396.4272155761719,394.9736022949219
-119.28842163085938,-125.5979232788086
-217.02392578125,-222.54368591308594
215.1479949951172,219.13894653320312
612.4085083007812,624.98291015625
415.9963073730469,437.8768310546875
-99.10452270507812,-89.5009765625
-267.65228271484375,-267.3165588378906
133.50848388671875,137.30551147460938
571.934814453125,584.7732543945312
451.8474426269531,456.71539306640625
-53.9126091003418,-67.3812026977539
-292.82696533203125,-307.90673828125
56.90245819091797,53.64653396606445
524.37255859375,533.153076171875
476.6360778808594,483.3706359863281
-21.18942642211914,-15.853188514709473
-333.1712951660156,-325.5115966796875
-24.639747619628906,-20.229862213134766
476.9559326171875,477.1175231933594
503.00506591796875,505.4258728027344
14.049225807189941,37.323543548583984
-364.6286926269531,-326.85137939453125
-102.78900146484375,-100.18604278564453
425.0089416503906,401.6640319824219
523.2105712890625,514.5217895507812
81.10456848144531,73.40827941894531
-339.71417236328125,-349.0685119628906
-167.69805908203125,-172.56613159179688
334.8116149902344,357.16729736328125
510.0027770996094,553.80322265625
133.50820922851562,137.85255432128906
-320.6385498046875,-341.0880126953125
-226.27565002441406,-237.27757263183594
278.06561279296875,277.505859375
532.0714111328125,535.1599731445312
183.84664916992188,181.07435607910156
-307.7900085449219,-307.1283874511719
-283.87579345703125,-276.20428466796875
201.04100036621094,215.0118408203125
524.177978515625,535.4461059570312
231.4210205078125,242.92527770996094
-272.2969055175781,-267.8437805175781
-325.2313537597656,-321.3907775878906
130.652587890625,141.8921661376953
499.22869873046875,523.5233764648438
268.6295471191406,297.984619140625
-230.5459442138672,-220.71258544921875
-361.7939147949219,-348.8789978027344
61.37849044799805,77.16819763183594
494.17010498046875,489.9605712890625
325.5665588378906,343.47515869140625
-199.32290649414062,-171.6568145751953
-385.2994689941406,-380.6827392578125
5.155579566955566,2.458039999008179
462.190185546875,461.47320556640625
375.3050842285156,369.0595703125
-131.33761596679688,-135.7498321533203
-400.7149353027344,-407.0150451660156
-72.43122100830078,-65.8917465209961
415.63555908203125,430.7278747558594
393.7223205566406,423.24041748046875
-98.7100601196289,-60.54092788696289
-424.4385986328125,-405.27020263671875
-144.2965850830078,-136.1797332763672
377.0361328125,373.53424072265625
446.2179260253906,441.1066589355469
-10.151263236999512,-17.80462646484375
-398.87744140625,-400.3531188964844
-203.7429962158203,-185.59793090820312
305.9165344238281,319.1650695800781
447.7651672363281,460.3442077636719
9.000462532043457,61.178131103515625
-442.0586853027344,-354.2557678222656
-273.8138122558594,-235.07322692871094
244.16900634765625,264.6200256347656
429.916259765625,504.45880126953125
37.04180145263672,143.6952362060547
-370.9707336425781,-373.5907287597656
-257.0342712402344,-325.5222473144531
208.36643981933594,191.8905792236328
515.2811889648438,437.8921813964844
203.1502685546875,104.13268280029297
-313.5941467285156,-368.2237243652344
-282.611328125,-404.227783203125
129.85491943359375,118.02471923828125
350.3211669921875,578.8486938476562
120.33670043945312,292.87542724609375
-286.4216613769531,-294.84063720703125
-268.8639831542969,-478.9837951660156
62.03561782836914,42.182315826416016
445.81878662109375,452.6036071777344
396.4425354003906,124.94791412353516
-189.67019653320312,-301.6753234863281
-397.3188171386719,-408.6117858886719
202.50804138183594,-224.38682556152344
364.0240478515625,462.4955139160156
51.141483306884766,545.0318603515625
-281.1613464355469,-104.94721221923828
-461.81536865234375,-393.6454772949219
-78.09738159179688,-65.51360321044922
409.4788818359375,376.9246826171875
350.3149719238281,308.0010681152344
-136.55921936035156,-172.63975524902344
-499.2295837402344,-370.98822021484375
-237.91043090820312,-26.864038467407227
265.54449462890625,429.7303771972656
362.4770812988281,380.28631591796875
-32.50996398925781,-143.1174774169922
-367.0184020996094,-497.9132385253906
-236.85556030273438,-142.83432006835938
244.7836151123047,382.56903076171875
354.7851867675781,452.1777648925781
-144.27197265625,80.19258880615234
-556.0294189453125,-264.7135009765625
-196.30487060546875,-228.840576171875
305.75146484375,225.66200256347656
393.4433898925781,460.18975830078125
18.768125534057617,59.62050247192383
-423.68804931640625,-371.1620788574219
-323.131103515625,-247.7444610595703
139.72010803222656,276.5568542480469
368.3144226074219,523.7767944335938
86.32828521728516,127.9285659790039
-209.83676147460938,-510.4788818359375
-119.6836166381836,-532.769775390625
35.6871337890625,237.1020050048828
266.5230407714844,605.08251953125
28.765899658203125,282.0599365234375
-332.5445251464844,-319.11346435546875
-259.6980895996094,-466.0989074707031
192.57168579101562,-25.11639404296875
589.75048828125,265.5355529785156
287.8362731933594,106.8302230834961
-400.2063903808594,-181.96063232421875
-559.4525146484375,-229.72633361816406
54.640625,-9.32144546508789
607.1957397460938,217.51382446289062
315.287109375,187.3983612060547
-336.6322326660156,-149.52883911132812
-405.1542663574219,-468.0242919921875
186.4109649658203,-303.88824462890625
666.4595947265625,115.64507293701172
311.59075927734375,269.2278137207031
-319.7663879394531,-89.11636352539062
-272.4638671875,-641.593994140625
-47.76344299316406,-197.59658813476562
547.8344116210938,187.35765075683594
756.2438354492188,-65.3799057006836
-179.56573486328125,-75.37776184082031
-674.5478515625,-202.8413543701172
-239.36505126953125,-87.6475601196289
357.9321594238281,306.385498046875
446.00146484375,348.4833068847656
-62.20446014404297,-46.49812698364258
-345.9040222167969,-522.0285034179688
-24.18653678894043,-427.0730285644531
295.0850830078125,297.8505554199219
314.6890563964844,563.28173828125
65.958740234375,-39.01831817626953
-300.3671875,-540.154052734375
-275.63787841796875,-266.5802307128906
191.79214477539062,276.3578186035156
526.255615234375,368.51483154296875
-19.2625789642334,174.0631103515625
-466.2505187988281,-309.5451965332031
-278.502685546875,-359.8409729003906
348.01116943359375,17.853879928588867
540.8779296875,373.96319580078125
120.64978790283203,138.83139038085938
-301.0078125,-419.874755859375
-401.1190490722656,-324.6523742675781
60.746700286865234,152.3857879638672
600.5239868164062,298.8497009277344
230.68716430664062,153.9434051513672
-452.80047607421875,-187.45361328125
-475.6573791503906,-327.44573974609375
12.573972702026367,83.64210510253906
433.37823486328125,447.15386962890625
362.5198974609375,115.42034912109375
-144.19363403320312,-384.8663330078125
-237.44711303710938,-586.46875
222.36407470703125,-223.63082885742188
240.44374084472656,599.1015625
88.82948303222656,488.763427734375
-313.7341613769531,-112.98954772949219
-523.69287109375,-357.3996887207031
-73.34921264648438,-93.58277130126953
449.6053466796875,302.40142822265625
257.8651428222656,370.7616271972656
-209.32293701171875,-132.59877014160156
-395.7422790527344,-492.8026428222656
-104.85014343261719,-150.56588745117188
294.74700927734375,407.6145324707031
366.2864990234375,375.8612060546875
72.76866912841797,-227.75271606445312
-205.11624145507812,-628.6986694335938
-89.31452941894531,-256.2752380371094
142.7816162109375,483.2736511230469
277.2796630859375,538.8260498046875
74.62773895263672,-105.38871002197266
-83.21378326416016,-725.4244384765625
-106.30745697021484,-335.3053283691406
86.42603302001953,448.20794677734375
240.09490966796875,617.5696411132812
-115.74921417236328,203.41624450683594
-478.88525390625,-277.2633056640625
-321.0665283203125,-207.4764404296875
204.41098022460938,217.23683166503906
622.3157348632812,257.2810974121094
316.76190185546875,-96.18704223632812
-497.758544921875,-181.7621307373047
-435.7127380371094,-159.46493530273438
117.49368286132812,209.49221801757812
680.9965209960938,216.51609802246094
462.5800476074219,-135.81468200683594
-482.4657897949219,-110.50724029541016
-543.1415405273438,-111.08133697509766
38.381107330322266,167.81338500976562
540.1923217773438,343.11810302734375
118.19415283203125,315.0373229980469
-398.3418884277344,-104.5904769897461
-422.69378662109375,-279.71429443359375
77.5898208618164,10.314596176147461
611.81591796875,233.70164489746094
198.2480010986328,314.2072448730469
-356.3633728027344,-63.05352783203125
-444.58074951171875,-301.0492248535156
-53.72813415527344,24.708232879638672
381.0713806152344,406.68792724609375
321.4595642089844,283.5449523925781
-81.42566680908203,-232.73707580566406
-420.28607177734375,-354.5624084472656
-200.1844482421875,45.714149475097656
274.0893859863281,442.0849914550781
310.023681640625,362.31622314453125
98.7881088256836,-302.76519775390625
-73.6294937133789,-705.7981567382812
-261.03692626953125,-10.205802917480469
136.285400390625,488.0824279785156
358.0590515136719,350.07464599609375
55.80210494995117,-162.3680877685547
-432.2777404785156,-354.2540588378906
-323.21600341796875,-51.927120208740234
185.1824951171875,349.1965026855469
532.4352416992188,236.58180236816406
170.4060821533203,-159.7887420654297
-510.458740234375,-255.6239471435547
-395.9296569824219,-93.3155746459961
226.44590759277344,202.5189208984375
347.52398681640625,436.6179504394531
30.950136184692383,81.30113983154297
-440.2828369140625,-282.7627868652344
-317.8830871582031,-249.2534942626953
211.57981872558594,118.06153106689453
539.9382934570312,268.8413391113281
265.5703125,-55.62105941772461
-291.3919677734375,-369.7477111816406
-351.1717834472656,-279.2736511230469
-18.925657272338867,238.09507751464844
416.49908447265625,408.4219055175781
51.110294342041016,272.0693664550781
-388.04693603515625,-203.86758422851562
-111.04227447509766,-586.0330810546875
74.57669830322266,36.39044189453125
180.50588989257812,627.2994995117188
113.91635131835938,308.9681091308594
-306.7975158691406,-192.31723022460938
-389.0203857421875,-363.91033935546875
121.49053192138672,-125.60748291015625
657.0314331054688,122.9177017211914
521.6948852539062,7.45546817779541
-284.9579162597656,-125.09335327148438
-527.0612182617188,-274.4505920410156
-36.85300064086914,-76.50167083740234
275.3429870605469,453.7832336425781
125.244140625,471.3220520019531
-208.7052459716797,-83.94369506835938
-247.0828399658203,-558.6671142578125
167.26889038085938,-381.6189880371094
290.6722412109375,355.7015380859375
199.35995483398438,473.809326171875
-138.04429626464844,-42.52814865112305
-277.94708251953125,-544.3029174804688
